#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Other
18	1350997299	491821	8	2	1	4	0	0	2	8165
18	1351497298	492243	12	7	2	6	1	0	4	7768
18	1351997297	491124	4	7	1	7	2	1	0	8915
18	1352497296	492832	39	8	0	2	0	5	7	7238
18	1352997295	493025	22	6	1	7	0	2	11	7189
18	1353497294	492533	19	7	0	6	0	1	2	7111
18	1353997293	492871	10	1	1	1	0	0	0	7161
18	1354497292	492514	18	8	3	7	1	0	6	7662
18	1354997291	493526	30	4	0	10	0	0	1	7429
18	1355497290	491000	11	2	0	0	1	0	0	7848
18	1355997289	491863	43	8	2	10	2	2	15	8136
18	1356497288	492306	46	29	1	37	1	2	27	7913
18	1356997287	490799	30	11	9	16	3	2	13	9043
18	1357497286	492151	10	4	0	7	0	0	1	7928
18	1357997285	491444	21	8	0	2	0	0	1	8406
18	1358497284	337034	83	86	7	66	10	10	63	7774
19	1358997283	493896	23	12	1	8	1	4	10	6196
19	1359497282	492434	10	7	0	3	1	1	3	7563
19	1359997281	492840	25	7	1	10	0	0	9	7147
19	1360497280	492235	24	15	0	11	0	1	17	7760
19	1360997279	493696	21	3	1	6	0	0	6	6298
19	1361497278	493882	16	1	0	1	0	0	2	6060
19	1361997277	493694	8	0	0	2	0	0	6	6690
19	1362497276	492746	5	1	0	2	0	2	3	6931
19	1362997275	493011	22	41	1	24	1	4	30	6933
19	1363497274	492877	20	4	0	2	0	3	6	7119
19	1363997273	492395	14	9	2	9	0	0	18	7674
19	1364497272	492309	38	15	1	13	0	3	9	7689
19	1364997271	492426	14	17	2	12	0	2	22	7706
19	1365497270	492642	12	13	2	23	0	0	11	7174
19	1365997269	492475	30	7	0	13	0	4	26	7648
19	1366497268	492075	25	20	0	8	1	1	15	7789
19	1366997267	492779	40	21	2	14	2	6	8	7302
19	1367497266	493030	37	11	2	11	2	2	4	6905
19	1367997265	492675	27	14	2	7	1	1	7	7326
19	1368497264	492467	32	17	2	15	3	2	21	7581
19	1368997263	492569	33	20	3	39	2	4	33	7385
19	1369497262	492613	26	19	1	14	2	0	21	7374
19	1369997261	493347	13	4	0	4	0	1	7	6791
19	1370497260	493463	65	66	4	32	5	9	51	6385
19	1370997259	493798	35	13	1	6	1	0	5	6303
19	1371497258	493953	59	45	3	28	3	4	35	5989
19	1371997257	493978	36	22	1	17	1	3	20	6007
19	1372497256	493205	38	35	2	37	2	3	31	6809
19	1372997255	493297	43	17	2	13	3	2	18	6719
19	1373497254	492959	16	9	1	14	3	1	5	7140
19	1373997253	493086	4	4	3	8	0	0	0	6831
19	1374497252	493227	24	10	0	6	3	3	8	6713
19	1374997251	493422	31	6	1	10	0	2	8	6924
19	1375497250	493692	14	8	0	10	0	0	6	5950
19	1375997249	493429	12	1	0	1	1	0	2	6611
19	1376497248	494109	9	13	2	17	1	0	9	6013
19	1376997247	493312	11	1	1	1	1	0	7	6560
19	1377497246	492839	35	21	4	12	2	4	23	7126
19	1377997245	490466	13	6	0	13	1	2	12	9621
19	1378497244	491227	33	16	1	10	3	0	12	8874
19	1378997243	486981	47	32	2	33	5	8	26	12972
19	1379497242	492602	98	73	9	50	4	3	51	7334
19	1379997241	491491	82	68	6	54	11	8	54	8443
19	1380497240	492098	53	38	4	57	3	10	30	8005
19	1380997239	492848	65	28	4	38	2	5	32	7261
19	1381497238	492643	36	35	3	16	3	0	17	7203
19	1381997237	493001	29	28	0	35	2	1	18	6939
19	1382497236	491789	57	49	2	33	4	3	27	8238
19	1382997235	492034	43	31	8	32	4	4	28	8029
19	1383497234	492153	38	21	0	28	1	2	12	7770
19	1383997233	491988	42	31	2	33	2	3	19	8038
19	1384497232	492416	32	11	1	13	3	6	9	7555
19	1384997231	492345	20	21	3	7	4	1	29	7796
19	1385497230	491651	59	52	5	33	2	2	36	8227
19	1385997229	492521	31	25	2	21	3	2	25	8086
19	1386497228	491702	12	8	0	13	2	2	7	7678
19	1386997227	491806	22	13	5	23	1	1	6	8324
19	1387497226	493050	7	9	0	3	2	1	5	6993
19	1387997225	491850	7	3	0	8	1	0	2	7952
19	1388497224	492370	11	0	1	1	0	0	1	7630
19	1388997223	493167	15	11	3	5	2	0	8	6889
19	1389497222	492620	14	7	2	9	0	1	8	7518
19	1389997221	492438	17	7	0	7	3	0	14	7491
19	1390497220	492996	24	2	1	4	4	1	0	7080
19	1390997219	491793	36	49	0	36	5	3	46	8020
19	1391497218	492303	37	14	1	14	7	3	16	7751
19	1391997217	492405	13	10	1	7	0	1	12	7710
19	1392497216	492090	31	17	4	19	2	3	20	7858
19	1392997215	492346	17	13	2	8	1	2	12	7533
19	1393497214	492838	5	4	0	4	1	2	11	7423
19	1393997213	492132	14	1	0	5	0	1	7	7606
19	1394497212	492613	41	38	4	39	5	4	17	7383
19	1394997211	492497	25	10	1	9	1	1	16	7692
19	1395497210	491930	7	6	0	7	1	0	7	7885
19	1395997209	491730	22	24	4	14	2	0	28	8319
19	1396497208	493019	13	17	1	11	0	1	4	6974
19	1396997207	494252	20	5	0	7	0	2	6	5842
19	1397497206	492758	24	6	0	5	1	0	7	7202
19	1397997205	492196	13	7	1	14	1	1	5	7870
19	1398497204	492069	28	10	3	19	3	0	10	7794
19	1398997203	492322	24	14	3	16	3	3	10	7930
19	1399497202	492801	19	8	2	8	1	1	14	6986
19	1399997201	493239	21	18	2	11	6	2	20	6734
19	1400497200	491911	34	6	1	16	1	0	11	8138
19	1400997199	492273	24	18	0	31	2	3	16	7810
19	1401497198	492990	7	3	0	9	0	1	11	7062
19	1401997197	492144	17	2	0	5	0	0	3	7626
19	1402497196	492134	12	4	1	9	1	1	11	7947
19	1402997195	492654	4	8	0	7	1	0	2	7448
19	1403497194	492302	17	18	0	18	2	0	30	7538
19	1403997193	492885	9	3	0	3	0	0	0	7206
19	1404497192	493457	8	1	0	1	0	2	3	6507
19	1404997191	493695	8	3	0	4	0	0	8	6239
19	1405497190	493561	8	3	0	4	1	0	0	6606
19	1405997189	492803	6	12	1	10	0	0	9	7123
19	1406497188	493113	23	3	0	3	0	1	1	6885
19	1406997187	492646	17	4	0	6	0	1	4	7493
19	1407497186	492499	17	19	0	16	3	0	16	7518
19	1407997185	492841	15	8	0	5	1	2	2	7139
19	1408497184	493328	6	1	0	3	0	0	1	6445
19	1408997183	493631	8	2	0	4	0	1	1	6605
19	1409497182	491111	9	5	3	4	2	0	1	8760
19	1409997181	492209	5	7	1	6	0	0	10	7682
19	1410497180	491452	17	9	0	5	0	0	8	8571
19	1410997179	491579	21	6	1	17	0	1	13	8516
19	1411497178	492280	13	2	0	3	0	0	5	7656
19	1411997177	491756	9	4	2	1	0	1	4	8305
19	1412497176	237600	16	5	2	1	0	0	0	3798
20	1412997175	492214	88	79	7	58	5	20	64	7798
20	1413497174	494070	34	10	0	14	0	2	9	6208
20	1413997173	493276	31	24	0	29	4	5	27	6503
20	1414497172	493455	7	0	0	4	1	0	1	6655
20	1414997171	493610	30	7	1	11	2	1	11	6222
20	1415497170	493287	40	8	1	12	0	3	6	6771
20	1415997169	493407	34	20	1	22	3	2	23	6765
20	1416497168	492646	21	3	0	5	0	0	4	7167
20	1416997167	493065	27	7	0	0	0	3	6	6900
20	1417497166	493528	10	13	2	4	1	0	3	6456
20	1417997165	493755	30	4	0	4	1	3	6	6372
20	1418497164	493016	12	4	0	11	0	1	2	6859
20	1418997163	493546	32	15	1	19	1	6	22	6618
20	1419497162	492774	16	11	3	13	2	3	29	7107
20	1419997161	492524	36	12	0	10	1	1	10	7472
20	1420497160	493302	16	11	0	3	0	0	1	6666
20	1420997159	493016	5	4	0	3	0	0	4	6971
20	1421497158	493016	19	6	0	13	1	2	11	7119
20	1421997157	493006	20	1	0	2	0	0	2	6909
20	1422497156	491922	11	20	0	23	1	2	18	8028
20	1422997155	493419	13	3	0	3	0	1	1	6915
20	1423497154	492711	15	6	1	5	1	2	5	7082
20	1423997153	492611	58	38	4	46	1	4	43	7282
20	1424497152	493149	32	2	0	3	0	1	4	6881
20	1424997151	493358	26	23	3	20	0	1	5	6931
20	1425497150	492916	9	10	0	3	0	0	8	6885
20	1425997149	492900	36	24	2	15	1	0	18	6979
20	1426497148	493168	52	21	2	28	3	2	34	6946
20	1426997147	493051	11	6	3	5	0	2	1	6869
20	1427497146	493492	30	12	2	16	0	3	15	6535
20	1427997145	493685	33	6	1	7	1	1	12	6681
20	1428497144	492465	59	31	1	22	2	3	35	7405
20	1428997143	492696	16	32	3	25	0	3	37	7133
20	1429497142	492561	41	11	0	11	8	1	10	7293
20	1429997141	492055	26	10	2	22	0	6	17	8023
20	1430497140	493181	24	28	2	15	2	1	23	7045
20	1430997139	492520	15	13	3	14	1	1	8	7209
20	1431497138	492871	19	6	0	7	0	2	3	7202
20	1431997137	492620	24	5	2	4	0	1	6	7311
20	1432497136	492666	3	1	0	1	0	0	0	7482
20	1432997135	492949	15	0	0	3	0	0	4	6876
20	1433497134	493793	7	1	0	1	1	0	5	6305
20	1433997133	493579	33	2	0	4	0	0	4	6364
20	1434497132	493374	20	8	1	8	0	0	7	6692
20	1434997131	492765	29	22	1	19	2	2	18	7218
20	1435497130	492349	5	2	0	1	12	0	0	7563
20	1435997129	492696	21	11	1	25	1	1	11	7478
20	1436497128	492990	8	3	0	2	0	2	3	7033
20	1436997127	492642	5	6	0	3	0	0	3	7162
20	1437497126	492577	14	0	0	1	0	0	4	7468
20	1437997125	492079	26	11	0	7	0	1	3	7883
20	1438497124	492881	25	11	2	6	1	2	2	7281
20	1438997123	492684	30	9	6	19	1	3	28	7257
20	1439497122	492857	16	8	1	7	1	2	6	7178
20	1439997121	492531	14	3	0	1	0	0	1	7333
20	1440497120	492729	8	9	0	8	0	0	4	7277
20	1440997119	493323	22	8	0	4	1	3	12	6686
20	1441497118	493804	0	0	0	0	0	0	0	6319
20	1441997117	492247	17	10	2	8	0	0	7	7643
20	1442497116	493168	19	1	1	4	1	1	2	6943
20	1442997115	492485	13	9	0	3	0	0	1	7517
20	1443497114	492387	4	8	2	8	0	0	6	7478
20	1443997113	492606	7	14	0	4	1	0	4	7428
20	1444497112	492985	26	12	2	19	0	3	12	6996
20	1444997111	492645	27	15	4	16	3	5	13	7352
20	1445497110	493163	50	19	0	18	0	0	15	6903
20	1445997109	492948	27	19	2	12	2	0	12	7031
20	1446497108	493658	8	1	0	10	2	1	0	6279
20	1446997107	494183	33	16	0	12	0	1	26	5807
20	1447497106	493585	10	6	0	4	0	0	4	6414
20	1447997105	493115	4	1	0	1	1	0	2	6875
20	1448497104	492664	22	6	0	15	0	2	7	7345
20	1448997103	492697	18	0	2	2	0	1	9	7307
20	1449497102	492965	20	13	1	10	0	0	6	7109
20	1449997101	493035	6	1	0	1	0	0	6	7055
20	1450497100	493495	11	17	1	13	0	2	13	6721
20	1450997099	493326	52	37	1	31	0	1	27	6467
20	1451497098	493387	20	16	1	21	1	0	16	6555
20	1451997097	492904	32	12	0	10	1	2	29	7039
20	1452497096	493544	57	20	3	8	0	3	7	6396
20	1452997095	493346	38	7	3	10	4	3	9	6708
20	1453497094	492190	29	2	0	4	0	0	7	7759
20	1453997093	493049	21	4	2	6	2	3	13	6958
20	1454497092	493080	41	10	0	12	2	2	6	6903
20	1454997091	492514	10	5	0	8	1	6	4	7484
20	1455497090	492016	7	4	1	6	0	1	10	7990
20	1455997089	492611	22	12	2	14	0	2	16	7400
20	1456497088	493026	16	1	0	6	0	0	4	7168
20	1456997087	493418	15	6	0	3	0	0	0	6376
20	1457497086	493195	13	5	0	6	1	3	10	6833
20	1457997085	492748	32	9	1	6	1	4	6	7277
20	1458497084	492559	23	13	0	2	0	2	6	7435
20	1458997083	491665	33	26	0	21	0	4	10	8285
20	1459497082	492656	24	15	0	6	1	1	12	7373
20	1459997081	492281	86	54	8	67	8	8	63	7796
20	1460497080	491510	121	67	5	70	4	11	52	8380
20	1460997079	493302	13	8	1	7	0	2	12	6798
20	1461497078	493454	26	6	0	3	2	0	9	6456
20	1461997077	493269	17	7	1	4	0	2	8	6784
20	1462497076	492250	27	5	1	6	0	0	8	7700
20	1462997075	493015	17	13	1	2	0	2	9	7019
20	1463497074	492151	12	1	0	2	1	1	7	7815
20	1463997073	492394	30	6	0	2	0	5	2	7610
20	1464497072	492261	36	40	7	56	5	2	50	7744
20	1464997071	492044	3	3	1	5	2	0	7	8028
20	1465497070	492193	6	4	3	2	1	2	9	7782
20	1465997069	493007	32	11	1	21	2	1	7	7188
20	1466497068	492128	16	14	3	6	2	0	11	7621
20	1466997067	492052	3	3	0	1	0	0	4	8002
20	1467497066	492194	17	11	1	3	0	1	7	7932
20	1467997065	492346	12	7	0	3	0	1	4	7801
20	1468497064	492727	2	0	3	7	1	0	3	7052
20	1468997063	492087	28	7	3	3	1	1	1	7924
20	1469497062	492290	16	2	1	3	1	0	2	7638
20	1469997061	492470	12	3	0	3	0	0	6	7493
20	1470497060	493008	6	5	1	3	0	0	5	6970
20	1470997059	131623	0	5	1	3	0	0	1	2145
21	1471497058	491374	88	87	13	90	11	12	89	8727
21	1471997057	493703	62	16	1	22	3	5	22	6314
21	1472497056	492851	22	17	0	13	4	3	19	7033
21	1472997055	492754	26	18	3	19	0	1	25	7382
21	1473497054	492296	29	47	4	33	4	5	38	7583
21	1473997053	491792	47	36	3	31	4	7	36	8203
21	1474497052	492569	68	26	3	30	4	14	42	7482
21	1474997051	493437	47	16	0	6	0	7	17	6529
21	1475497050	492497	31	21	5	33	3	2	33	7534
21	1475997049	493144	37	24	3	22	2	7	17	6911
21	1476497048	493935	18	19	3	13	2	1	14	5994
21	1476997047	493801	19	6	0	6	0	0	10	6280
21	1477497046	493129	38	5	1	9	2	3	13	6842
21	1477997045	492601	33	25	3	26	3	5	20	7329
21	1478497044	492737	48	30	2	25	4	4	44	7286
21	1478997043	492852	11	19	1	14	2	1	12	7110
21	1479497042	493615	5	2	1	1	0	1	2	6471
21	1479997041	492611	57	17	0	24	0	4	15	7416
21	1480497040	493446	34	7	0	6	1	0	12	6583
21	1480997039	493167	32	25	2	35	2	5	36	6853
21	1481497038	492383	19	16	1	22	0	1	24	7506
21	1481997037	492132	19	15	2	17	2	1	16	7917
21	1482497036	492709	9	15	0	9	2	5	6	7204
21	1482997035	492779	33	4	0	13	0	3	12	7226
21	1483497034	492640	11	3	0	2	0	0	2	7395
21	1483997033	493504	12	3	0	2	0	0	1	6503
21	1484497032	492721	14	7	0	5	0	1	4	7450
21	1484997031	493696	58	22	0	11	2	2	7	6113
21	1485497030	493832	52	29	4	16	1	4	29	6123
21	1485997029	493044	16	8	0	10	0	0	12	7035
21	1486497028	492840	17	6	2	4	5	2	7	7122
21	1486997027	492983	24	12	2	6	3	1	8	7129
21	1487497026	492993	31	29	3	20	2	3	12	6857
21	1487997025	492517	61	71	6	39	7	7	52	7526
21	1488497024	492637	32	31	6	41	4	1	24	7393
21	1488997023	492430	29	18	4	6	0	1	20	7618
21	1489497022	492169	38	34	1	26	9	2	36	7792
21	1489997021	492284	16	1	2	2	0	0	0	7691
21	1490497020	492680	10	3	0	7	1	0	5	7391
21	1490997019	492417	5	4	0	0	7	0	3	7489
21	1491497018	493246	14	4	1	1	1	1	5	6827
21	1491997017	493111	19	10	0	13	1	2	8	6817
21	1492497016	493399	26	11	0	1	3	1	12	6818
21	1492997015	491999	33	18	1	10	2	1	15	7746
21	1493497014	492844	7	2	2	2	2	0	7	7162
21	1493997013	492993	57	26	0	14	0	2	30	7009
21	1494497012	492553	10	2	1	6	3	0	13	7434
21	1494997011	493439	26	4	1	0	0	1	3	6670
21	1495497010	492623	31	21	1	36	1	1	32	7317
21	1495997009	492794	27	4	1	9	3	1	19	7157
21	1496497008	493626	49	38	1	24	7	3	25	6542
21	1496997007	493208	40	9	1	9	1	1	7	6880
21	1497497006	492903	23	3	1	4	1	0	16	6840
21	1497997005	491424	56	51	4	56	3	5	42	8599
21	1498497004	490156	52	28	6	28	2	9	19	9829
21	1498997003	490181	50	26	1	26	5	4	38	9818
21	1499497002	490449	25	20	6	19	8	1	29	9897
21	1499997001	490707	66	51	5	48	3	1	43	9039
21	1500497000	490407	48	35	7	44	2	5	48	9544
21	1500996999	492839	12	8	1	5	0	0	8	7114
21	1501496998	491215	90	60	2	54	3	5	59	8793
21	1501996997	491874	38	38	13	29	4	2	28	8184
21	1502496996	492263	8	8	0	5	0	0	4	7788
21	1502996995	492812	32	14	1	18	0	2	11	7144
21	1503496994	493269	9	4	0	1	0	1	3	6822
21	1503996993	492230	37	6	0	2	2	1	20	7638
21	1504496992	493475	24	23	0	19	4	3	20	6739
21	1504996991	492533	24	8	0	19	4	1	6	7230
21	1505496990	492007	23	25	4	34	1	1	16	7990
21	1505996989	492438	18	10	0	4	2	0	13	7582
21	1506496988	491631	17	11	1	5	2	2	6	8395
21	1506996987	492100	36	3	0	6	0	0	0	7868
21	1507496986	492613	7	3	0	7	0	1	4	7454
21	1507996985	492727	12	4	0	8	0	0	5	7354
21	1508496984	492597	24	7	0	3	1	1	2	7305
21	1508996983	492328	44	32	0	37	3	5	30	7642
21	1509496982	492737	8	5	0	1	0	6	0	7487
21	1509996981	494285	15	2	0	2	0	1	0	5537
21	1510496980	494393	18	4	1	2	1	0	9	5535
21	1510996979	492612	48	19	6	17	1	5	19	7412
21	1511496978	492568	7	3	1	3	2	0	0	7512
21	1511996977	491834	54	11	0	3	0	1	5	8069
21	1512496976	492321	2	1	0	10	2	0	1	7726
21	1512996975	491550	6	5	0	2	4	3	4	8390
21	1513496974	492244	14	6	0	4	0	0	1	7767
21	1513996973	491585	23	9	2	14	0	1	11	8400
21	1514496972	492073	34	3	0	4	0	0	2	8014
21	1514996971	491742	8	0	0	3	0	1	0	8176
21	1515496970	492513	19	7	1	2	1	5	5	7715
21	1515996969	491631	20	20	3	17	0	3	17	8242
21	1516496968	491051	24	27	2	32	3	5	16	8857
21	1516996967	491320	30	8	0	5	2	1	2	8679
21	1517496966	491039	10	6	2	4	0	1	12	8995
21	1517996965	490456	30	4	0	9	2	0	3	9720
21	1518496964	491167	10	1	4	5	1	0	1	8649
21	1518996963	491546	9	8	1	8	0	0	12	8500
21	1519496962	492096	8	3	0	1	0	0	1	7847
21	1519996961	493156	26	11	1	11	1	3	21	6846
21	1520496960	491530	9	11	0	8	0	1	15	8626
21	1520996959	491250	8	2	1	8	0	0	3	8605
21	1521496958	490651	14	2	0	9	0	0	5	9366
21	1521996957	353548	18	15	1	21	2	3	11	4807
22	1522496956	490667	71	80	15	85	10	10	96	9394
22	1522996955	493559	13	5	0	6	0	0	2	6503
22	1523496954	492993	10	4	0	2	0	1	4	6895
22	1523996953	493719	12	20	0	4	2	1	10	6296
22	1524496952	493612	12	10	0	10	1	3	4	6380
22	1524996951	493857	9	5	0	9	2	1	5	6169
22	1525496950	493845	20	2	0	1	0	1	0	6122
22	1525996949	493357	48	26	4	45	1	4	16	6784
22	1526496948	493467	46	20	2	20	1	9	23	6394
22	1526996947	493115	27	13	1	3	0	2	1	6880
22	1527496946	493413	15	5	0	3	0	1	2	6701
22	1527996945	492761	53	8	0	3	1	2	8	7127
22	1528496944	493163	9	20	2	19	1	1	22	6858
22	1528996943	493401	34	23	0	10	0	2	9	6668
22	1529496942	493612	10	10	2	2	0	0	4	6438
22	1529996941	492620	32	31	3	28	1	0	25	7234
22	1530496940	493892	18	7	0	10	1	1	11	6265
22	1530996939	493402	14	5	0	5	0	1	6	6632
22	1531496938	493289	20	7	0	6	0	2	2	6574
22	1531996937	493699	24	7	1	6	0	1	11	6247
22	1532496936	493440	1	10	0	7	0	1	9	6595
22	1532996935	493256	14	4	0	3	3	0	5	6864
22	1533496934	492961	27	9	1	6	1	2	7	6904
22	1533996933	493318	17	7	3	9	1	2	13	6762
22	1534496932	493141	28	5	0	14	0	3	15	6797
22	1534996931	492979	29	6	0	2	1	0	5	7119
22	1535496930	492726	48	21	1	14	0	1	17	7300
22	1535996929	492688	19	9	1	10	4	0	12	7251
22	1536496928	492126	9	8	2	14	1	0	13	7792
22	1536996927	492729	20	26	2	24	2	2	18	7252
22	1537496926	493177	1	1	1	2	0	0	3	6824
22	1537996925	493421	29	20	0	15	2	4	18	6710
22	1538496924	492829	22	22	3	42	3	2	23	7379
22	1538996923	492733	35	12	2	15	4	6	24	6954
22	1539496922	493028	17	16	3	20	0	2	18	7133
22	1539996921	491841	29	22	2	26	4	4	20	7986
22	1540496920	492989	35	21	1	21	3	2	15	7167
22	1540996919	492559	39	16	0	20	3	2	11	7408
22	1541496918	492873	27	12	6	13	2	1	12	7217
22	1541996917	493175	37	18	0	13	1	3	17	6596
22	1542496916	492631	25	17	3	29	6	1	23	7537
22	1542996915	492500	50	29	6	30	2	3	29	7387
22	1543496914	492991	9	5	1	0	0	0	3	6993
22	1543996913	493297	12	8	0	4	1	0	5	6677
22	1544496912	492826	11	8	0	1	0	2	7	7171
22	1544996911	492290	38	23	8	36	3	3	32	7741
22	1545496910	492819	25	12	0	14	3	2	8	7150
22	1545996909	492901	31	14	1	9	0	0	18	7114
22	1546496908	492745	31	32	4	29	1	6	23	7236
22	1546996907	492625	26	27	3	22	3	7	22	7396
22	1547496906	493282	33	0	0	7	2	1	1	6791
22	1547996905	493854	2	1	0	3	0	0	3	6057
22	1548496904	494099	20	2	0	4	0	3	6	6016
22	1548996903	493304	31	13	2	20	1	0	6	6607
22	1549496902	493350	8	6	0	9	1	3	6	6690
22	1549996901	493736	21	8	0	3	0	1	3	6289
22	1550496900	493773	18	6	0	4	0	0	6	6338
22	1550996899	492878	55	47	8	57	0	6	41	6935
22	1551496898	493225	43	14	2	10	3	2	18	6800
22	1551996897	493091	36	39	1	33	5	2	29	6901
22	1552496896	493096	8	15	1	16	0	1	11	6941
22	1552996895	494214	7	0	0	1	2	0	3	5804
22	1553496894	492738	8	6	0	8	0	0	5	7232
22	1553996893	492863	16	12	3	7	1	1	8	7082
22	1554496892	493056	7	1	0	1	1	0	3	6943
22	1554996891	493704	6	0	1	3	0	0	1	6531
22	1555496890	493309	25	16	1	18	1	2	18	6481
22	1555996889	492888	30	9	4	7	0	3	16	7133
22	1556496888	492801	56	18	4	20	3	2	27	7153
22	1556996887	493961	76	35	1	51	2	7	20	6188
22	1557496886	492779	33	32	2	24	1	4	24	7087
22	1557996885	493351	71	54	5	35	4	6	41	6703
22	1558496884	493814	18	2	0	1	0	0	18	6324
22	1558996883	492557	40	14	3	23	2	3	16	7222
22	1559496882	492934	41	18	2	16	4	8	21	7092
22	1559996881	493209	22	12	0	24	0	3	13	6957
22	1560496880	492509	48	29	4	24	1	1	17	7336
22	1560996879	492883	23	23	4	15	2	3	23	7400
22	1561496878	492425	32	15	1	22	2	5	23	7326
22	1561996877	492065	41	18	0	18	1	2	19	7941
22	1562496876	492731	14	10	3	7	6	2	15	7282
22	1562996875	491836	23	25	2	34	4	3	27	8166
22	1563496874	492075	38	23	1	21	3	7	33	8026
22	1563996873	492188	19	13	1	13	1	2	16	7635
22	1564496872	493376	35	30	1	18	2	0	21	6674
22	1564996871	493271	36	20	1	27	1	1	23	6947
22	1565496870	492923	14	27	2	23	3	1	15	6934
22	1565996869	493288	24	18	0	17	1	0	16	6609
22	1566496868	492738	3	1	0	3	0	0	4	7260
22	1566996867	493124	5	6	0	7	2	0	4	6993
22	1567496866	492988	13	2	0	2	0	4	5	6896
22	1567996865	492642	22	6	1	5	0	0	0	7551
22	1568496864	492751	40	7	3	13	6	1	6	7358
22	1568996863	493513	14	6	1	4	0	0	5	6286
22	1569496862	493098	28	5	0	6	0	0	3	6933
22	1569996861	493108	5	4	0	4	1	2	2	6730
22	1570496860	492355	38	22	1	18	0	6	15	7669
22	1570996859	492767	19	7	4	3	3	1	6	7258
22	1571496858	492988	29	7	0	4	1	0	8	6970
22	1571996857	492992	39	10	2	5	0	0	18	6997
22	1572496856	493429	35	4	1	12	1	0	18	6591
22	1572996855	492776	19	15	0	12	4	2	15	7242
22	1573496854	492767	15	6	1	5	1	1	4	7232
22	1573996853	492924	13	3	0	8	0	2	2	7037
22	1574496852	493177	32	28	2	30	2	4	27	6894
22	1574996851	492794	17	4	1	6	0	1	3	7202
22	1575496850	492553	19	11	0	13	2	2	6	7385
22	1575996849	492827	25	13	5	15	3	0	18	7497
22	1576496848	491827	25	16	0	8	2	0	9	7869
22	1576996847	492241	18	1	1	2	0	1	1	7816
22	1577496846	492417	11	3	0	0	0	0	9	7535
22	1577996845	492565	17	4	1	1	1	1	1	7417
22	1578496844	492283	31	13	0	11	5	1	5	7765
22	1578996843	492422	20	26	2	19	2	0	7	7708
22	1579496842	491964	35	16	6	15	1	2	4	7852
22	1579996841	491982	9	3	0	3	0	0	2	8079
22	1580496840	492169	19	12	1	4	1	1	6	7801
22	1580996839	492013	12	19	1	5	1	1	6	7969
22	1581496838	491863	11	8	1	10	3	0	8	8124
22	1581996837	492202	7	4	1	5	0	0	3	7802
22	1582496836	490835	12	3	0	1	1	1	7	9181
22	1582996835	491543	14	4	0	2	0	0	8	8540
22	1583496834	430771	54	44	3	54	8	6	51	9002
23	1583996833	492519	90	61	2	52	6	12	57	7658
23	1584496832	492302	63	36	5	39	4	4	52	7560
23	1584996831	492545	71	48	5	46	2	4	55	7555
23	1585496830	493264	44	13	2	14	4	5	11	6739
23	1585996829	493694	27	24	1	46	4	4	25	6263
23	1586496828	493407	49	15	1	15	3	4	16	6567
23	1586996827	492763	60	31	3	20	3	2	37	7252
23	1587496826	493084	9	8	0	5	0	1	10	6834
23	1587996825	493449	13	8	0	6	0	2	4	6643
23	1588496824	492819	69	31	1	48	3	1	45	7118
23	1588996823	493345	49	26	1	14	5	5	25	6892
23	1589496822	492763	56	31	0	23	2	4	37	7001
23	1589996821	492875	83	34	6	24	0	2	36	7179
23	1590496820	492741	78	42	7	17	7	3	43	7205
23	1590996819	493325	13	21	1	5	1	0	4	6743
23	1591496818	492987	25	4	0	5	1	1	1	7135
23	1591996817	492396	21	4	1	5	1	3	4	7393
23	1592496816	492689	22	32	9	28	1	0	24	7434
23	1592996815	492543	44	8	0	10	2	2	9	7481
23	1593496814	492659	16	11	0	7	0	1	5	7408
23	1593996813	492890	39	50	2	27	1	9	16	6982
23	1594496812	492616	42	19	2	34	2	10	40	7479
23	1594996811	492105	37	28	3	15	2	0	30	7712
23	1595496810	493006	15	17	1	14	1	3	16	7047
23	1595996809	492479	11	14	1	3	0	3	5	7521
23	1596496808	492445	17	1	0	1	0	0	2	7577
23	1596996807	492463	20	15	3	12	2	3	12	7658
23	1597496806	492386	6	3	0	6	2	0	11	7456
23	1597996805	493321	14	5	1	3	0	1	1	6690
23	1598496804	493761	22	4	0	18	0	1	12	6391
23	1598996803	492533	21	18	1	15	1	0	21	7279
23	1599496802	493560	31	21	3	10	1	0	28	6427
23	1599996801	492711	14	17	1	6	1	3	16	7308
23	1600496800	493467	12	16	0	16	0	3	19	6529
23	1600996799	492540	23	20	1	12	2	2	11	7443
23	1601496798	492855	15	16	4	12	2	4	10	7166
23	1601996797	493392	3	5	2	2	0	0	4	6686
23	1602496796	492840	22	5	0	6	0	3	4	7127
23	1602996795	493458	25	0	0	2	0	0	4	6508
23	1603496794	493259	22	4	0	5	0	0	0	6733
23	1603996793	493961	16	23	3	16	2	0	11	6146
23	1604496792	492179	44	38	1	28	1	6	23	7679
23	1604996791	493154	58	34	4	32	7	2	27	6950
23	1605496790	492829	11	7	0	6	2	2	10	7218
23	1605996789	492895	36	20	2	17	1	1	17	7026
23	1606496788	493163	68	38	3	51	1	4	31	6794
23	1606996787	493785	29	12	1	11	0	3	16	6332
23	1607496786	492886	11	14	2	8	3	1	12	6993
23	1607996785	493400	5	2	0	1	0	0	0	6589
23	1608496784	493454	25	6	1	5	1	2	7	6551
