#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	BBBA
SIM1192	0	3992	146	180	24	151	3	7	6	6
SIM1193	0	4000	171	167	17	144	5	6	12	12
SIM1194	0	3942	152	174	19	166	7	5	21	21
SIM1195	0	3920	161	151	34	177	4	2	5	5
SIM1196	0	3939	189	157	38	161	3	5	5	5
SIM1197	0	3961	153	171	24	174	6	3	9	9
SIM1198	0	3944	175	179	31	191	3	10	6	6
SIM1199	0	4000	165	163	18	166	3	2	9	9
SIM1200	0	3958	167	213	23	132	6	10	7	7
SIM1201	0	3992	167	165	27	173	0	6	3	3
SIM1202	0	3951	165	148	26	179	4	2	6	6
SIM1203	0	3948	161	178	27	189	0	6	11	11
SIM1204	0	3947	166	176	28	168	2	3	10	10
SIM1205	0	3923	160	170	29	176	5	8	8	8
SIM1206	0	3927	175	167	25	159	3	5	10	10
SIM1207	0	3965	160	165	47	151	14	3	11	11
SIM1208	0	4010	164	141	30	181	7	4	11	11
SIM1209	0	3918	187	176	26	189	4	4	5	5
SIM1210	0	3964	156	170	21	164	1	4	10	10
SIM1211	0	3909	163	175	16	174	2	9	23	23
SIM1212	0	3975	178	175	23	157	2	4	7	7
SIM1213	0	3940	152	175	13	169	8	3	13	13
SIM1214	0	4003	153	166	32	164	2	4	5	5
SIM1215	0	3978	168	176	32	155	5	6	10	10
SIM1216	0	3983	154	177	31	170	5	4	3	3
SIM1217	0	3908	174	152	41	181	0	12	16	16
SIM1218	0	3945	130	170	46	164	0	3	10	10
SIM1219	0	3951	169	158	25	168	5	6	9	9
SIM1220	0	3943	159	163	41	188	3	5	25	25
SIM1221	0	4014	165	167	24	146	4	3	10	10
SIM1222	0	3986	178	171	14	172	5	5	5	5
SIM1223	0	3977	163	142	24	157	1	5	25	25
SIM1224	0	3955	170	177	20	149	8	3	10	10
SIM1225	0	3979	147	175	28	148	8	7	17	17
SIM1226	0	3913	192	170	28	166	1	0	3	3
SIM1227	0	3976	161	178	25	169	6	0	12	12
SIM1228	0	3905	214	170	21	174	2	13	5	5
SIM1229	0	3931	173	153	24	171	6	1	14	14
SIM1230	0	3962	165	138	29	153	4	2	8	8
SIM1231	0	4004	157	154	33	154	2	5	11	11
SIM1232	0	3997	173	153	15	165	3	5	10	10
SIM1233	0	3920	171	183	32	166	1	12	8	8
SIM1234	0	3932	164	187	20	170	2	15	4	4
SIM1235	0	3937	174	193	27	155	6	6	12	12
SIM1236	0	3877	203	187	26	185	1	10	9	9
SIM1237	0	3922	168	178	42	156	3	3	10	10
SIM1238	0	3973	149	152	40	156	0	2	8	8
SIM1239	0	3977	186	155	35	170	2	3	8	8
SIM1240	0	3974	174	152	29	193	1	4	10	10
SIM1241	0	3979	168	153	22	173	1	4	13	13
SIM1242	0	3960	184	193	26	150	0	0	5	5
SIM1243	0	3934	159	176	23	185	5	3	10	10
SIM1244	0	3934	134	175	23	173	5	2	5	5
SIM1245	0	3948	179	170	32	168	3	9	8	8
SIM1246	0	3945	175	174	31	156	1	3	9	9
SIM1247	0	3956	170	160	7	183	8	7	6	6
SIM1248	0	3957	176	162	41	156	6	4	9	9
SIM1249	0	3935	194	145	33	170	7	7	7	7
SIM1250	0	3949	179	147	16	158	14	4	8	8
SIM1251	0	3904	182	164	39	164	1	7	3	3
SIM1252	0	3955	171	179	31	163	12	5	4	4
SIM1253	0	3906	189	168	24	184	5	7	5	5
SIM1254	0	3929	185	167	15	167	12	4	9	9
SIM1255	0	3935	181	162	39	165	7	6	5	5
SIM1256	0	3993	149	152	34	178	2	4	13	13
SIM1257	0	3971	168	167	34	162	2	5	13	13
SIM1258	0	3925	168	162	26	170	9	8	17	17
SIM1259	0	3886	169	178	29	203	3	5	12	12
SIM1260	0	4018	147	162	28	141	4	7	6	6
SIM1261	0	3966	175	159	33	162	5	1	12	12
SIM1262	0	3962	190	163	14	153	3	8	4	4
SIM1263	0	4019	170	152	18	175	4	2	7	7
SIM1264	0	3909	146	190	37	169	3	7	10	10
SIM1265	0	4003	151	149	36	168	0	4	16	16
SIM1266	0	3955	161	158	33	183	7	5	11	11
SIM1267	0	3929	205	180	33	181	5	9	17	17
SIM1268	0	3914	188	174	21	191	6	1	7	7
SIM1269	0	3965	168	175	29	145	14	9	6	6
SIM1270	0	3982	166	135	23	185	5	6	13	13
SIM1271	0	3995	165	164	24	161	5	4	3	3
SIM1272	0	3936	162	184	28	176	2	0	3	3
SIM1273	0	4041	154	159	26	167	3	2	6	6
SIM1274	0	3949	172	149	32	176	7	9	19	19
SIM1275	0	4013	165	151	31	133	1	6	3	3
SIM1276	0	3991	166	170	17	165	12	18	5	5
SIM1277	0	3936	156	168	35	190	3	3	9	9
SIM1278	0	3966	177	154	28	150	3	2	2	2
SIM1279	0	3890	155	157	23	186	5	4	11	11
SIM1280	0	3875	191	192	18	176	4	1	1	1
SIM1281	0	4010	165	156	28	156	2	0	5	5
SIM1282	0	3973	157	194	28	167	6	0	7	7
SIM1283	0	4020	157	162	22	140	7	2	19	19
SIM1284	0	3907	175	195	27	150	9	18	13	13
SIM1285	0	3982	177	169	22	152	2	6	5	5
SIM1286	0	3974	159	170	27	145	4	6	4	4
SIM1287	0	3925	167	186	42	190	6	10	5	5
SIM1288	0	3937	174	174	37	157	2	16	17	17
SIM1289	0	3975	173	158	24	178	6	7	8	8
SIM1290	0	3970	161	167	28	175	3	8	8	8
SIM1291	0	3988	162	177	21	156	3	5	5	5
SIM1292	0	3965	152	156	25	160	1	1	7	7
SIM1293	0	3938	153	192	28	160	6	2	8	8
SIM1294	0	3958	199	154	41	159	3	2	14	14
SIM1295	0	3930	162	171	33	168	1	2	6	6
SIM1296	0	3993	194	156	35	163	6	1	5	5
SIM1297	0	3962	160	148	24	167	7	2	11	11
SIM1298	0	3932	175	167	38	179	4	10	12	12
SIM1299	0	4042	142	168	13	144	8	3	22	22
SIM1300	0	3985	142	167	30	163	11	4	7	7
SIM1301	0	4038	178	159	14	164	4	4	5	5
SIM1302	0	3958	152	175	33	186	3	2	9	9
SIM1303	0	4007	162	138	20	202	3	6	11	11
SIM1304	0	4015	137	159	19	176	3	3	3	3
SIM1305	0	3912	198	159	35	165	6	3	11	11
SIM1306	0	3933	163	157	29	188	6	11	8	8
SIM1307	0	3906	186	182	29	160	16	7	4	4
SIM1308	0	3955	167	176	31	162	9	2	12	12
SIM1309	0	4045	162	152	18	179	1	9	7	7
SIM1310	0	3974	157	157	25	191	5	7	12	12
SIM1311	0	3971	163	156	21	172	19	4	19	19
SIM1312	0	3926	178	161	53	179	8	12	15	15
SIM1313	0	3966	181	155	36	143	3	5	6	6
SIM1314	0	3934	157	160	19	187	10	4	6	6
SIM1315	0	3925	192	169	29	167	3	8	5	5
SIM1316	0	3934	163	162	41	164	2	3	7	7
SIM1317	0	3930	173	142	23	203	9	8	16	16
SIM1318	0	3884	189	179	34	179	9	5	15	15
SIM1319	0	3993	160	166	31	174	5	2	8	8
SIM1320	0	4037	184	151	36	147	2	2	3	3
SIM1321	0	3908	159	184	31	171	2	1	10	10
SIM1322	0	3950	159	191	27	181	4	4	10	10
SIM1323	0	3958	149	173	33	159	1	5	9	9
SIM1324	0	3950	142	161	38	193	3	1	7	7
SIM1325	0	4001	166	170	30	159	6	3	5	5
SIM1326	0	3984	144	151	31	161	2	2	9	9
SIM1327	0	3920	156	179	29	161	4	2	12	12
SIM1328	0	3998	168	141	24	152	2	2	7	7
SIM1329	0	4000	185	152	41	153	3	2	9	9
SIM1330	0	3908	193	165	37	156	13	6	11	11
SIM1331	0	3951	163	192	38	161	1	7	8	8
SIM1332	0	3926	176	172	26	182	10	9	15	15
SIM1333	0	4016	153	166	28	168	3	4	2	2
SIM1334	0	3966	183	152	45	178	9	3	3	3
SIM1335	0	3929	175	175	27	166	0	2	12	12
SIM1336	0	3951	183	172	30	169	3	3	11	11
SIM1337	0	3954	161	146	35	170	6	2	12	12
SIM1338	0	3958	150	145	36	148	2	9	12	12
SIM1339	0	3957	156	140	58	174	4	1	8	8
SIM1340	0	3934	158	176	37	167	3	3	10	10
SIM1341	0	3940	160	167	25	182	10	3	17	17
SIM1342	0	3997	128	179	26	142	1	1	9	9
SIM1343	0	3931	159	162	29	145	7	7	11	11
SIM1344	0	3953	148	185	38	174	4	7	9	9
SIM1345	0	3971	186	145	11	161	10	2	8	8
SIM1346	0	3937	161	164	26	199	3	3	7	7
SIM1347	0	3994	163	180	18	151	3	3	5	5
SIM1348	0	3948	184	158	31	188	3	6	8	8
SIM1349	0	3970	182	154	18	175	5	3	9	9
SIM1350	0	3899	183	159	28	192	5	1	5	5
SIM1351	0	3922	162	169	32	175	7	5	26	26
SIM1352	0	3919	167	182	40	179	4	11	6	6
SIM1353	0	3928	164	179	39	180	6	6	6	6
SIM1354	0	3937	178	190	31	182	6	2	1	1
SIM1355	0	3984	154	171	30	145	2	3	13	13
SIM1356	0	3995	157	167	20	146	3	4	7	7
SIM1357	0	3980	160	163	34	178	11	4	8	8
SIM1358	0	3905	165	153	30	185	4	6	18	18
SIM1359	0	3949	204	161	28	141	5	1	6	6
SIM1360	0	4031	160	148	28	176	4	6	13	13
SIM1361	0	3926	191	150	18	183	11	9	4	4
SIM1362	0	4005	150	165	40	169	1	2	10	10
SIM1363	0	3957	161	179	45	155	10	3	13	13
SIM1364	0	3949	156	155	30	164	7	4	24	24
SIM1365	0	3928	151	159	34	173	3	5	28	28
SIM1366	0	3996	176	163	31	148	10	2	7	7
SIM1367	0	3915	190	176	16	173	0	3	7	7
SIM1368	0	3920	188	166	23	172	7	7	17	17
SIM1369	0	3933	172	169	32	191	1	3	16	16
SIM1370	0	3991	157	157	27	160	3	2	20	20
SIM1371	0	3967	169	186	26	170	1	2	5	5
SIM1372	0	3949	185	169	33	165	7	4	2	2
SIM1373	0	3940	160	183	27	179	2	5	12	12
SIM1374	0	3928	160	170	27	186	6	8	4	4
SIM1375	0	3966	166	173	34	151	3	3	3	3
SIM1376	0	3921	166	173	40	170	2	5	5	5
SIM1377	0	3929	179	170	28	153	6	6	7	7
SIM1378	0	3956	159	160	29	189	3	2	13	13
SIM1379	0	3977	142	195	19	167	1	3	3	3
SIM1380	0	3940	164	181	33	162	7	3	10	10
SIM1381	0	3919	193	161	30	193	4	3	7	7
SIM1382	0	3932	193	154	42	179	4	7	12	12
SIM1383	0	3969	180	172	27	151	4	5	9	9
SIM1384	0	3914	173	171	33	159	7	7	3	3
SIM1385	0	3952	165	173	43	156	2	4	22	22
SIM1386	0	4011	141	157	31	170	1	5	10	10
SIM1387	0	3970	155	172	32	187	5	0	11	11
SIM1388	0	3958	167	163	26	156	4	2	5	5
SIM1389	0	3960	153	176	17	179	3	9	3	3
SIM1390	0	3994	178	173	32	135	2	1	12	12
SIM1391	0	3939	180	149	18	174	1	9	6	6
SIM1392	0	3913	212	177	31	139	3	4	9	9
SIM1393	0	4009	167	163	39	149	1	1	19	19
SIM1394	0	4001	166	174	16	152	4	5	15	15
SIM1395	0	3986	174	155	33	158	1	3	9	9
SIM1396	0	3896	160	183	34	173	4	10	12	12
SIM1397	0	3949	181	168	25	147	6	11	4	4
SIM1398	0	3917	190	178	31	175	10	11	5	5
SIM1399	0	3939	176	187	36	192	1	1	7	7
SIM1400	0	3926	170	181	26	176	1	11	7	7
SIM1401	0	3934	172	162	16	174	11	4	9	9
SIM1402	0	3911	167	176	41	189	4	4	7	7
SIM1403	0	3971	179	153	31	169	5	4	7	7
SIM1404	0	3963	175	177	36	170	7	3	3	3
SIM1405	0	3960	160	169	29	173	2	5	5	5
SIM1406	0	3924	169	206	26	170	8	5	16	16
SIM1407	0	3924	168	178	32	148	5	3	20	20
SIM1408	0	3992	186	147	22	167	9	4	10	10
SIM1409	0	3961	160	168	20	173	4	6	5	5
SIM1410	0	4006	149	125	20	193	8	0	11	11
SIM1411	0	3936	176	170	25	184	2	8	5	5
SIM1412	0	3980	166	143	41	167	5	10	8	8
SIM1413	0	3970	165	175	27	150	3	12	6	6
SIM1414	0	3964	154	179	40	148	4	2	11	11
SIM1415	0	3981	160	189	20	174	4	7	5	5
SIM1416	0	3948	161	180	24	168	3	3	7	7
SIM1417	0	3957	186	150	31	172	0	2	3	3
SIM1418	0	3983	167	156	25	164	1	5	11	11
SIM1419	0	3900	165	189	27	172	12	9	11	11
SIM1420	0	3900	203	187	27	157	5	6	7	7
SIM1421	0	3900	159	178	31	161	5	6	10	10
SIM1422	0	3911	186	200	19	159	6	7	3	3
SIM1423	0	3920	170	188	32	161	6	1	12	12
SIM1424	0	3955	185	151	21	159	11	10	8	8
SIM1425	0	3956	191	149	49	160	0	9	10	10
SIM1426	0	3977	146	175	29	161	9	5	7	7
SIM1427	0	3996	182	168	28	150	7	1	6	6
SIM1428	0	3959	166	149	22	190	5	2	12	12
SIM1429	0	3951	155	166	27	148	6	9	11	11
SIM1430	0	3926	172	173	32	176	11	4	18	18
SIM1431	0	4052	148	133	39	160	0	3	5	5
SIM1432	0	3985	152	158	35	164	3	1	9	9
SIM1433	0	3948	179	181	23	158	5	1	11	11
SIM1434	0	3942	172	207	19	148	3	9	8	8
SIM1435	0	3954	171	156	22	173	9	7	5	5
SIM1436	0	3963	173	175	34	178	4	6	6	6
SIM1437	0	3947	172	151	23	156	6	2	8	8
SIM1438	0	3959	163	190	39	150	6	7	10	10
SIM1439	0	3973	148	157	34	163	3	1	10	10
SIM1440	0	3984	153	168	32	162	14	3	14	14
SIM1441	0	3956	181	161	45	181	8	4	10	10
SIM1442	0	3979	162	166	30	149	5	2	2	2
SIM1443	0	3961	188	155	18	156	6	5	14	14
SIM1444	0	3963	160	184	26	167	4	1	3	3
SIM1445	0	3947	185	145	29	193	6	5	8	8
SIM1446	0	3963	173	164	25	171	14	9	14	14
SIM1447	0	4023	148	154	27	172	5	3	10	10
SIM1448	0	3984	156	154	28	164	10	4	7	7
SIM1449	0	3978	170	155	15	177	7	3	6	6
SIM1450	0	3979	170	154	19	155	4	9	12	12
SIM1451	0	3915	172	175	21	166	8	4	8	8
SIM1452	0	3976	183	139	25	167	4	3	19	19
SIM1453	0	4007	165	160	24	163	4	4	5	5
SIM1454	0	3956	155	164	36	166	12	3	10	10
SIM1455	0	3970	158	173	25	144	5	5	1	1
SIM1456	0	3968	141	194	30	185	0	3	11	11
SIM1457	0	3962	150	176	44	166	6	5	19	19
SIM1458	0	4021	174	149	25	152	4	0	6	6
SIM1459	0	3882	165	173	22	186	7	6	12	12
SIM1460	0	4000	147	143	47	168	1	2	8	8
SIM1461	0	3936	159	183	26	171	4	2	3	3
SIM1462	0	3963	160	181	25	162	6	5	6	6
SIM1463	0	3889	185	165	37	151	0	5	14	14
SIM1464	0	3947	177	158	29	158	3	2	7	7
SIM1465	0	4040	171	170	28	142	2	7	4	4
SIM1466	0	3951	187	162	30	143	1	3	6	6
SIM1467	0	3956	173	175	39	170	0	1	8	8
SIM1468	0	3971	167	142	33	166	6	2	11	11
SIM1469	0	4002	176	172	38	157	2	3	8	8
SIM1470	0	3899	184	177	35	161	12	3	6	6
SIM1471	0	3983	182	165	54	164	3	3	10	10
SIM1472	0	4017	148	149	33	180	5	3	8	8
SIM1473	0	3988	159	155	31	143	6	0	12	12
SIM1474	0	3942	164	143	34	185	5	3	16	16
SIM1475	0	3931	177	183	23	173	1	5	1	1
SIM1476	0	3991	159	152	37	164	8	4	8	8
SIM1477	0	3980	187	165	18	149	8	3	7	7
SIM1478	0	3931	195	159	18	155	2	6	7	7
SIM1479	0	3924	211	166	15	186	7	1	11	11
SIM1480	0	3957	182	160	25	165	7	4	10	10
SIM1481	0	3933	152	159	37	150	5	2	5	5
SIM1482	0	4017	169	157	31	165	1	0	10	10
SIM1483	0	3909	182	181	27	161	4	10	14	14
SIM1484	0	4007	167	164	27	141	0	3	8	8
SIM1485	0	3970	160	192	17	183	4	7	7	7
SIM1486	0	3980	161	149	29	175	1	1	9	9
SIM1487	0	3953	166	188	20	158	6	4	8	8
SIM1488	0	3909	156	180	27	199	6	5	5	5
SIM1489	0	3958	150	151	31	179	3	3	9	9
SIM1490	0	3970	172	158	16	179	8	6	14	14
SIM1491	0	3931	158	179	22	166	4	7	10	10
SIM1492	0	3981	162	155	45	180	4	1	8	8
SIM1493	0	3915	159	165	50	171	5	4	10	10
SIM1494	0	3968	169	162	25	179	7	3	11	11
SIM1495	0	3976	159	168	23	175	1	8	11	11
SIM1496	0	3934	167	171	33	173	3	3	4	4
SIM1497	0	3982	163	151	28	172	1	11	6	6
SIM1498	0	3934	164	169	19	170	3	4	18	18
SIM1499	0	3971	175	143	33	166	2	5	11	11
SIM1500	0	3952	185	177	37	179	2	6	2	2
SIM1501	0	3963	180	156	41	165	2	13	17	17
SIM1502	0	3940	164	169	29	195	7	13	13	13
SIM1503	0	3971	147	160	35	184	6	2	15	15
SIM1504	0	3966	151	191	17	177	9	3	3	3
SIM1505	0	3937	165	146	22	185	4	15	13	13
SIM1506	0	3902	187	176	21	198	2	7	8	8
SIM1507	0	3940	162	139	21	166	5	4	12	12
SIM1508	0	3975	161	163	34	191	7	3	10	10
SIM1509	0	3960	161	190	22	158	6	4	6	6
SIM1510	0	3950	167	157	29	184	5	8	10	10
SIM1511	0	3904	173	190	37	166	18	9	7	7
SIM1512	0	3968	167	167	33	149	10	4	5	5
SIM1513	0	3935	155	185	33	185	5	7	7	7
SIM1514	0	3968	175	152	24	164	1	5	8	8
SIM1515	0	3953	162	202	37	160	2	15	2	2
SIM1516	0	3936	182	166	25	180	9	4	15	15
SIM1517	0	3992	160	151	29	164	4	2	3	3
SIM1518	0	3959	168	152	31	154	1	2	8	8
SIM1519	0	4003	154	144	16	169	4	4	12	12
SIM1520	0	3962	142	165	22	164	4	6	10	10
SIM1521	0	3899	203	170	19	169	7	2	8	8
SIM1522	0	3927	164	153	25	162	6	1	7	7
SIM1523	0	3945	172	173	19	179	9	4	7	7
SIM1524	0	3901	180	182	35	167	5	11	12	12
SIM1525	0	3945	175	163	31	158	7	4	10	10
SIM1526	0	3984	175	170	30	171	2	3	7	7
SIM1527	0	3956	194	175	18	162	3	2	7	7
SIM1528	0	4020	166	143	45	165	0	0	6	6
SIM1529	0	3942	159	143	35	177	2	3	2	2
SIM1530	0	3952	166	183	29	166	5	3	8	8
SIM1531	0	3974	165	180	27	172	4	5	3	3
SIM1532	0	3945	164	168	36	171	3	4	15	15
SIM1533	0	3921	155	191	37	178	1	8	7	7
SIM1534	0	3972	160	175	31	163	14	10	9	9
SIM1535	0	3903	154	185	31	182	3	5	10	10
SIM1536	0	3988	139	182	20	139	6	5	10	10
SIM1537	0	3951	166	167	21	166	4	3	1	1
SIM1538	0	3948	171	158	30	180	6	3	11	11
SIM1539	0	3966	199	153	40	152	2	4	8	8
SIM1540	0	3963	165	148	34	161	9	0	12	12
SIM1541	0	3953	161	181	26	196	2	2	4	4
SIM1542	0	4021	171	159	35	137	5	3	16	16
SIM1543	0	3936	192	178	18	160	13	4	22	22
SIM1544	0	4024	158	143	28	163	0	6	1	1
SIM1545	0	3976	173	163	27	184	4	1	5	5
SIM1546	0	3954	170	157	28	173	4	4	3	3
SIM1547	0	3972	171	141	29	151	4	10	11	11
SIM1548	0	4012	154	161	28	157	8	0	19	19
SIM1549	0	3957	159	141	35	170	10	0	6	6
SIM1550	0	3912	179	199	33	201	4	5	7	7
SIM1551	0	3944	198	180	26	153	4	3	8	8
SIM1552	0	4003	164	164	32	154	6	10	19	19
SIM1553	0	3973	146	163	35	165	2	2	13	13
SIM1554	0	3903	161	183	23	200	2	5	9	9
SIM1555	0	3943	182	168	34	162	3	5	10	10
SIM1556	0	3976	180	156	31	182	4	1	9	9
SIM1557	0	4001	157	156	34	139	7	7	5	5
SIM1558	0	3940	166	181	21	168	7	4	6	6
SIM1559	0	3918	155	172	44	156	10	6	11	11
SIM1560	0	3974	180	165	31	147	2	9	10	10
SIM1561	0	3906	164	173	50	171	6	3	9	9
SIM1562	0	3889	170	147	26	193	16	3	23	23
SIM1563	0	3965	144	154	43	187	7	2	9	9
SIM1564	0	3920	166	151	29	167	3	9	3	3
SIM1565	0	3954	192	165	28	168	6	4	6	6
SIM1566	0	3910	172	159	28	205	6	2	23	23
SIM1567	0	3916	181	176	36	165	6	3	2	2
SIM1568	0	3891	180	178	31	160	2	8	6	6
SIM1569	0	3982	185	170	17	152	6	1	5	5
SIM1570	0	3948	147	168	35	182	8	7	9	9
SIM1571	0	3980	185	156	16	169	7	3	6	6
SIM1572	0	3947	155	187	26	168	4	4	4	4
SIM1573	0	3910	172	183	43	187	9	3	19	19
SIM1574	0	3952	175	186	23	172	0	5	6	6
SIM1575	0	3973	173	140	32	170	0	5	7	7
SIM1576	0	3907	176	162	27	189	9	6	13	13
SIM1577	0	3910	148	139	39	162	0	0	7	7
SIM1578	0	3913	187	174	28	187	1	3	15	15
SIM1579	0	3945	180	164	31	180	2	1	14	14
SIM1580	0	3936	165	174	20	173	3	1	5	5
SIM1581	0	3977	178	183	29	176	5	5	5	5
SIM1582	0	3925	175	184	32	184	7	5	6	6
SIM1583	0	3985	191	165	25	162	4	4	3	3
SIM1584	0	3913	174	189	21	176	7	2	6	6
SIM1585	0	3961	168	171	38	158	6	2	11	11
SIM1586	0	3967	191	155	27	178	11	5	6	6
SIM1587	0	4034	165	160	21	161	9	6	11	11
SIM1588	0	3984	174	157	27	161	6	2	2	2
SIM1589	0	4005	152	163	22	173	7	6	3	3
SIM1590	0	3882	181	185	35	169	9	1	4	4
SIM1591	0	3930	188	152	20	181	6	9	14	14
SIM1592	0	3925	189	170	29	173	3	2	8	8
SIM1593	0	3967	170	186	21	145	3	2	4	4
SIM1594	0	3891	174	180	34	165	3	11	21	21
SIM1595	0	3981	165	174	25	150	2	3	8	8
SIM1596	0	3939	158	162	27	169	4	3	12	12
SIM1597	0	3937	147	167	48	171	7	2	20	20
SIM1598	0	3964	143	146	21	182	4	4	4	4
SIM1599	0	3937	151	172	32	152	11	5	8	8
SIM1600	0	4022	177	177	29	150	3	0	4	4
SIM1601	0	3991	134	164	38	171	2	3	7	7
SIM1602	0	3993	172	128	16	160	3	4	5	5
SIM1603	0	3949	176	147	46	163	3	5	11	11
SIM1604	0	3905	219	162	21	173	9	6	7	7
SIM1605	0	3934	192	172	24	133	4	8	5	5
SIM1606	0	3981	166	174	26	182	3	2	7	7
SIM1607	0	4009	145	164	24	160	6	2	6	6
SIM1608	0	3942	182	179	23	172	8	5	10	10
SIM1609	0	3870	182	162	30	167	12	6	9	9
SIM1610	0	3944	170	167	46	173	4	1	3	3
SIM1611	0	3964	186	177	25	161	2	3	4	4
SIM1612	0	3893	197	165	31	164	2	12	9	9
SIM1613	0	3968	158	184	23	178	1	3	7	7
SIM1614	0	3884	194	185	35	167	3	5	2	2
SIM1615	0	3931	167	160	30	173	8	2	12	12
SIM1616	0	4000	189	162	19	165	5	3	8	8
SIM1617	0	3914	158	210	43	169	4	3	9	9
SIM1618	0	3936	163	185	30	189	2	7	2	2
SIM1619	0	4012	167	176	30	160	6	3	4	4
SIM1620	0	3957	171	147	22	174	4	15	15	15
SIM1621	0	3942	177	138	23	162	16	1	17	17
SIM1622	0	4042	149	168	26	158	6	0	5	5
SIM1623	0	3978	172	169	36	153	5	5	2	2
SIM1624	0	3912	185	161	30	150	9	1	7	7
SIM1625	0	3948	162	162	19	187	3	6	18	18
SIM1626	0	3908	174	167	25	157	3	4	20	20
SIM1627	0	3951	167	158	28	169	5	1	14	14
SIM1628	0	3922	150	159	34	180	2	4	6	6
SIM1629	0	3944	135	162	32	181	11	4	3	3
SIM1630	0	3946	150	170	42	173	4	6	17	17
SIM1631	0	3980	170	201	20	178	8	7	8	8
SIM1632	0	3927	181	173	27	171	5	4	6	6
SIM1633	0	3991	153	200	27	157	3	5	1	1
SIM1634	0	3968	187	163	24	161	6	4	12	12
SIM1635	0	3950	178	143	38	167	4	5	12	12
SIM1636	0	3928	167	167	25	179	2	3	8	8
SIM1637	0	3971	167	171	27	166	9	6	5	5
SIM1638	0	3986	192	163	22	146	2	5	13	13
SIM1639	0	3925	182	163	33	167	3	2	21	21
SIM1640	0	3944	152	161	35	177	3	10	9	9
SIM1641	0	3959	162	162	36	167	0	6	18	18
SIM1642	0	3908	172	182	28	186	7	9	3	3
SIM1643	0	4026	185	155	25	142	4	6	12	12
SIM1644	0	3920	151	180	42	190	3	9	11	11
SIM1645	0	3929	153	173	30	183	5	1	18	18
SIM1646	0	3969	164	169	24	145	5	4	7	7
SIM1647	0	3918	176	163	28	176	8	7	9	9
SIM1648	0	3981	157	165	24	157	4	1	12	12
SIM1649	0	3937	158	188	31	181	6	5	14	14
SIM1650	0	3961	190	157	25	176	5	4	10	10
SIM1651	0	3981	163	163	31	167	4	8	11	11
SIM1652	0	3925	174	169	24	150	6	7	12	12
SIM1653	0	3954	150	196	22	189	2	2	11	11
SIM1654	0	4006	178	159	32	163	5	5	4	4
SIM1655	0	4004	185	166	27	163	2	4	6	6
SIM1656	0	3970	146	161	31	158	11	4	14	14
SIM1657	0	3893	189	166	19	161	4	11	16	16
SIM1658	0	3938	188	159	26	172	2	0	12	12
SIM1659	0	3889	191	169	21	158	8	9	13	13
SIM1660	0	3899	171	142	24	190	5	2	10	10
SIM1661	0	3955	138	182	37	173	1	2	10	10
SIM1662	0	3958	154	184	25	175	5	3	3	3
SIM1663	0	3971	163	180	30	150	10	2	6	6
SIM1664	0	3936	177	180	15	158	8	2	20	20
SIM1665	0	3980	188	177	20	160	5	4	7	7
SIM1666	0	3921	175	172	17	191	1	6	9	9
SIM1667	0	3981	180	180	35	158	2	2	2	2
SIM1668	0	3972	163	152	27	163	3	3	8	8
SIM1669	0	3921	182	180	36	172	3	1	6	6
SIM1670	0	3961	151	173	29	170	2	4	5	5
SIM1671	0	3954	202	170	27	148	2	1	7	7
SIM1672	0	3997	180	161	29	154	4	2	11	11
SIM1673	0	3962	163	173	27	168	8	6	11	11
SIM1674	0	3989	166	143	22	179	4	1	10	10
SIM1675	0	3925	172	173	33	152	4	8	7	7
SIM1676	0	3990	177	202	19	168	6	3	11	11
SIM1677	0	3965	172	181	30	171	3	7	10	10
SIM1678	0	3900	168	152	44	172	11	5	10	10
SIM1679	0	3957	181	163	28	193	5	7	5	5
SIM1680	0	3993	161	165	29	164	4	8	5	5
SIM1681	0	3907	166	164	25	179	0	8	9	9
SIM1682	0	3964	174	186	14	150	3	11	3	3
SIM1683	0	3964	167	175	29	155	4	6	6	6
SIM1684	0	3984	135	175	23	145	1	3	10	10
SIM1685	0	3939	190	146	47	165	3	0	8	8
SIM1686	0	3947	151	154	41	167	4	2	16	16
SIM1687	0	3929	163	163	43	176	3	2	13	13
SIM1688	0	3902	168	178	19	196	9	4	6	6
SIM1689	0	4032	161	152	17	137	6	9	9	9
SIM1690	0	3957	143	149	26	197	2	0	8	8
SIM1691	0	3965	182	160	20	170	1	0	2	2
SIM1692	0	3966	178	165	30	165	4	2	7	7
SIM1693	0	3961	158	152	42	145	3	2	8	8
SIM1694	0	3966	181	154	40	145	7	2	5	5
SIM1695	0	3920	164	181	44	168	4	3	11	11
SIM1696	0	3947	169	176	25	196	3	8	11	11
SIM1697	0	4007	165	164	29	158	1	0	3	3
SIM1698	0	3966	159	158	37	174	7	2	13	13
SIM1699	0	3906	160	177	21	192	5	10	1	1
SIM1700	0	3951	170	177	16	186	3	4	9	9
SIM1701	0	3965	157	178	27	162	5	10	10	10
SIM1702	0	3951	154	151	23	177	2	3	11	11
SIM1703	0	4003	170	147	25	142	2	3	9	9
SIM1704	0	3904	193	196	35	178	1	5	11	11
SIM1705	0	3994	145	184	17	174	3	3	1	1
SIM1706	0	3920	177	143	26	195	14	13	15	15
SIM1707	0	3961	161	185	42	179	2	10	8	8
